Timestamp,Email,Feeling,Activity,Reason,,,,
2020/04/13 5:30:54 PM AST,0.0238458008328416,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 5:36:18 PM AST,0.4418858769056371,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 5:37:52 PM AST,0.8446051534415681,Ok,"b5: Intellectual (e.g. writing, coding)",I have to,,,,
2020/04/13 5:45:42 PM AST,0.1184321087970619,Ok,"b3: Collaboration (e.g. meeting, appointment)",I want to and have to,,,,
2020/04/13 5:50:20 PM AST,0.6921431327071405,Good,"b2: Communication - Virtual, Social (e.g. messaging)",I want to and have to,,,,
2020/04/13 5:59:50 PM AST,0.08308736515327775,Good,i4: Exercise,I want to,,,,
2020/04/13 6:00:21 PM AST,0.9398480699563431,Ok,"i2: Exploratory (e.g. internet search, fb)",I want to,,,,
2020/04/13 6:01:07 PM AST,0.8756701186556473,Ok,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 6:03:03 PM AST,0.21253218986895905,Good,b4: Creative (e.g. painting),I want to,,,,
2020/04/13 6:15:51 PM AST,0.20456325692403043,Amazing,"i5: Fun (e.g. drinking, games)",I want to,,,,
2020/04/13 6:18:44 PM AST,0.47062594179866724,Good,i4: Exercise,I want to,,,,
2020/04/13 6:30:28 PM AST,0.20551658837992548,Amazing,i4: Exercise,I want to,,,,
2020/04/13 6:30:53 PM AST,0.6921431327071405,Good,"b2: Communication - Virtual, Social (e.g. messaging)",I want to and have to,,,,
2020/04/13 6:33:38 PM AST,0.0238458008328416,Good,i3: Eating and drinking,I want to,,,,
2020/04/13 6:40:30 PM AST,0.06500110804942982,Ok,"b6: Logistical (e.g. planning, commuting, errands)",I have to,,,,
2020/04/13 6:40:52 PM AST,0.9380540297739965,Good,"i5: Fun (e.g. drinking, games)",I want to,,,,
2020/04/13 6:45:36 PM AST,0.6921431327071405,Good,"b6: Logistical (e.g. planning, commuting, errands)",I want to and have to,,,,
2020/04/13 6:45:46 PM AST,0.952456733585949,Good,i3: Eating and drinking,I want to,,,,
2020/04/13 6:46:02 PM AST,0.8245196888154044,Good,"i6: Learning (e.g. reading, researching, attending lecture)",I want to and have to,,,,
2020/04/13 7:04:22 PM AST,0.8756701186556473,Bad,"i1: Consuming art (e.g. movie, museum)",of something else; I neither want to nor have to,,,,
2020/04/13 7:14:37 PM AST,0.8446051534415681,Ok,"b5: Intellectual (e.g. writing, coding)",I have to,,,,
2020/04/13 7:22:50 PM AST,0.34234062536783805,Amazing,"i9: Self-care (e.g. grooming, pooping)",I want to,,,,
2020/04/13 7:26:03 PM AST,0.9398480699563431,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 7:30:20 PM AST,0.0238458008328416,Good,"i1: Consuming art (e.g. movie, museum)",I want to,,,,
2020/04/13 7:30:53 PM AST,0.9823920758930172,Good,"b8: Romantic (e.g., date)",I want to,,,,
2020/04/13 7:31:04 PM AST,0.4200332733443054,Good,"i2: Exploratory (e.g. internet search, fb)",I want to,,,,
2020/04/13 7:31:07 PM AST,0.1184321087970619,Ok,i10: Inflow - Other,I want to and have to,,,,
2020/04/13 7:31:14 PM AST,0.25839144275078507,Good,"b7: Manual work (e.g., housework)",I want to and have to,,,,
2020/04/13 7:37:01 PM AST,0.1583765229931997,Amazing,i4: Exercise,I want to,,,,
2020/04/13 7:38:25 PM AST,0.6921431327071405,Ok,i3: Eating and drinking,I have to,,,,
2020/04/13 7:41:41 PM AST,0.5894787606572532,Good,"i6: Learning (e.g. reading, researching, attending lecture)",I want to,,,,
2020/04/13 7:45:40 PM AST,0.6921431327071405,Ok,"i5: Fun (e.g. drinking, games)",I want to and have to,,,,
2020/04/13 7:45:42 PM AST,0.40930401676639394,Good,i3: Eating and drinking,I want to and have to,,,,
2020/04/13 7:45:59 PM AST,0.9380540297739965,Good,"b2: Communication - Virtual, Social (e.g. messaging)",I want to,,,,
2020/04/13 7:48:10 PM AST,0.21253218986895905,Bad,"i8: Rest (e.g. rolling in bed, waiting)",I want to,,,,
2020/04/13 7:49:58 PM AST,0.6077757820620561,Ok,"b2: Communication - Virtual, Social (e.g. messaging)",I want to and have to,,,,
2020/04/13 8:00:27 PM AST,0.47062594179866724,Ok,"b3: Collaboration (e.g. meeting, appointment)",I have to,,,,
2020/04/13 8:01:16 PM AST,0.9683612893812937,Ok,i3: Eating and drinking,I want to and have to,,,,
